mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1261140823364258,0.026471690571630343,0.011883211135864259,0.012014260806888999,2,1,2,50,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.06639259120166119,-0.022795223517666274,-0.019649032648244802,-0.022824730284886074,-0.004990571701308788,-0.027330429870753424,0.02061453370603322,9
0.27129559516906737,0.042550410761707284,0.009934806823730468,0.0015450555169456079,2,1,2,100,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.060861503687653196,-0.01984058947426437,-0.012605998300796006,-0.021364113387611017,-0.00260033491441658,-0.023454507952948234,0.019845907290418643,5
0.4486542224884033,0.05623203184596833,0.014569520950317383,0.0006524631853525485,2,1,2,200,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0595262496073119,-0.01717196459244552,-0.013772311875142718,-0.021529498727612006,-0.003362466865721503,-0.02307249833364673,0.019188808909190096,4
0.1251251220703125,0.031015351623545233,0.011437797546386718,0.009788425286789255,2,1,5,50,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.0666099728895202,-0.022872947656804143,-0.019449407557013743,-0.02283991591883683,-0.005075192940809714,-0.027369487392596925,0.02068968254503056,11
0.18575825691223144,0.01896542064205524,0.008934354782104493,0.0015467515568349484,2,1,5,100,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.06092019658662151,-0.019877359237760128,-0.012510511863996321,-0.0213749821327609,-0.002632400568275406,-0.023463090077882852,0.01987022437433585,6
0.3796712875366211,0.03146376065952034,0.015170669555664063,0.0017011711356451947,2,1,5,200,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.05953325631474349,-0.017093642940504417,-0.013723457722319754,-0.02160461600704533,-0.003378216439692494,-0.023066637884861095,0.019196652785521965,3
0.09410858154296875,0.00914524865538863,0.007535696029663086,0.0033782490900257068,2,2,2,50,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.06634965009906235,-0.022143205607137784,-0.020076572732322218,-0.022748950582861527,-0.005374591458344735,-0.027338594095945724,0.02051864394035533,10
0.16702656745910643,0.005965803997985632,0.00853118896484375,0.001295005891485727,2,2,2,100,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.06073149797449151,-0.019830815929466672,-0.01287927509538811,-0.020682875816470103,-0.00433188135916418,-0.023691269234996114,0.0194299623878214,7
0.3473185062408447,0.026201379383271918,0.014490699768066407,0.0009098964821407773,2,2,2,200,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.05930510407338807,-0.016411599375537156,-0.013809024070294162,-0.02107173387180672,-0.003662559503692764,-0.022852004178943775,0.01909705183792778,1
0.08913564682006836,0.005992829702606254,0.005840110778808594,0.0008491994329355263,2,2,5,50,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.0666099728895202,-0.022219282678801466,-0.020076572732322218,-0.02275800429422392,-0.005459212697845439,-0.02742460905854265,0.020595327802421893,12
0.1873464584350586,0.017720597831833374,0.008995151519775391,0.0009478728454904125,2,2,5,100,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.06086374589284893,-0.01986691041784372,-0.01287927509538811,-0.02069221158097312,-0.004373524567761633,-0.023735133510963104,0.01947037721248847,8
0.3289042949676514,0.006199521330104728,0.013010454177856446,0.00034044584937145857,2,2,5,200,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.05935383597929622,-0.01638749631300951,-0.013809024070294162,-0.021077283003078096,-0.003684008388907367,-0.02286232955091707,0.019112876501289736,2
0.1175835132598877,0.005255316940793937,0.005642414093017578,0.00029594025341244686,4,1,2,50,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.06359373725838391,-0.03997392499463559,-0.03724479852700879,-0.04040054751699307,-0.014856674868887865,-0.039213936633181845,0.015450009784846402,21
0.24003610610961915,0.012289556155723318,0.010646963119506836,0.0028553551028184265,4,1,2,100,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.05938380543248489,-0.037350779804430356,-0.030548064047010604,-0.0349628149963761,-0.007942945935173418,-0.034037682043095076,0.016415670226513763,14
0.46704950332641604,0.03458170741704235,0.014164257049560546,0.0010093411436756434,4,1,2,200,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.061190981278620216,-0.03624513391268169,-0.03011239127043952,-0.0373621581698933,-0.011228635995797154,-0.03522786012548638,0.01601127424377455,20
0.1139493465423584,0.0025445053867834268,0.005596351623535156,0.00031646408706638256,4,1,5,50,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.06255069930228196,-0.04122866191025554,-0.03688096205956737,-0.04074102516019851,-0.014747578802909445,-0.039229785447042566,0.01519894594437976,22
0.2354656219482422,0.01463523190542016,0.009332418441772461,0.0013745148242358272,4,1,5,100,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.059517918307583795,-0.03754090240829355,-0.028815686198699897,-0.0345117962110455,-0.008609982731593746,-0.033799257171443296,0.016341925700745635,13
0.45450196266174314,0.02522672401928802,0.014312219619750977,0.0017630317529461932,4,1,5,200,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.0612418094974867,-0.035245423039253376,-0.028878168637401558,-0.037674789472971426,-0.011834812783589221,-0.034975000686140456,0.01593704420568812,19
0.11488604545593262,0.0029552147396656094,0.005883693695068359,0.00021537658173850373,4,2,2,50,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.06529040923897833,-0.04167387253339894,-0.03381888474977446,-0.04290201942721339,-0.013626170248731473,-0.03946227123961932,0.0166323040248533,24
0.23843989372253419,0.0063509177788280925,0.009170055389404297,0.0010942206077283329,4,2,2,100,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.06021520109549572,-0.039803079681562936,-0.02783607796662424,-0.03435407018247161,-0.008682207073644754,-0.03417812719995985,0.01673238653008276,15
0.44369072914123536,0.008138782126393374,0.013635730743408203,0.0004630603084033771,4,2,2,200,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.060334998029507814,-0.036544757200596356,-0.0266440143019806,-0.03667960965149275,-0.011071513207348227,-0.03425497847818515,0.016041752899088834,16
0.11167540550231933,0.0024599955816173025,0.00590982437133789,0.0005180815776991946,4,2,5,50,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.06500976376210299,-0.04160294916089846,-0.03238277414860047,-0.04327010672892073,-0.014465318143225936,-0.03934618238874972,0.016411313459447106,23
0.2238905429840088,0.005144589854869611,0.00871868133544922,0.00048428046133002005,4,2,5,100,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.061067635286107924,-0.039827645263729394,-0.026366668423739137,-0.03506745631186581,-0.009793166893750316,-0.034424514435838514,0.016799376474947843,18
0.4722768306732178,0.038415497358584294,0.013622045516967773,0.0006114366690614538,4,2,5,200,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.0608758255524009,-0.03667712542566681,-0.0260749316189981,-0.03715577691325955,-0.011027560349215593,-0.03436224397190819,0.016305333584264184,17
0.14867029190063477,0.004845987752455111,0.005663681030273438,0.0003203297625300802,6,1,2,50,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.06792786246429205,-0.04294328696456717,-0.04039881665536793,-0.05849085329738912,0.0026646688630476145,-0.04141923010371373,0.02425243100857082,25
0.33289322853088377,0.028656627396730586,0.009375429153442383,0.0007077196411875686,6,1,2,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.062220204759899866,-0.05191945511772622,-0.035913228346297954,-0.06313567977292123,-0.0013867384523895687,-0.04291506128984697,0.02296200490682978,26
0.6079680442810058,0.046613189734085986,0.014110994338989259,0.0006285613520904395,6,1,2,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.060355737461118775,-0.05555090749964475,-0.03851374186840739,-0.06623391861633099,-0.01318323959766765,-0.04676750900863391,0.01916641316687553,32
0.14546422958374022,0.0035800306837264683,0.005887269973754883,0.0008156344821473341,6,1,5,50,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.07425465323978453,-0.04704086413284614,-0.03699149457674311,-0.060250823111184015,0.00027280780743976774,-0.0436530054506236,0.025287462436792123,27
0.285098934173584,0.003969104814339825,0.008724594116210937,0.0002832792638736653,6,1,5,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.0654520477156344,-0.05201098988061581,-0.03686595913156809,-0.06172116242405257,-0.003144921382575383,-0.04383901610688925,0.022619939507434735,28
0.5682582855224609,0.008790536938064284,0.014654922485351562,0.00048749039164075345,6,1,5,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.06191316311965611,-0.05323244799535054,-0.040570805087678075,-0.06581644280247079,-0.012356443751070367,-0.04677786055124518,0.019269500092668656,33
0.14598588943481444,0.0027694786933041412,0.006065225601196289,0.0004532263969419926,6,2,2,50,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.08132004092745704,-0.043235301316502994,-0.03280917280447326,-0.06535392837052223,-0.007242383319350898,-0.04599216534766128,0.025713318958300837,30
0.30390200614929197,0.03475590274544581,0.008799409866333008,0.0010125977818301784,6,2,2,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.07110256706190854,-0.053005825008172414,-0.03369325596893824,-0.06534679901496987,-0.006427403722081726,-0.04591517015521416,0.02354115304557847,29
0.6299850463867187,0.04112423896085053,0.01663689613342285,0.0046438665193373856,6,2,2,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.06366199847094567,-0.053550578234748514,-0.03430217025310789,-0.06648421136875005,-0.01652016126068445,-0.046903823917647317,0.01892287484278824,34
0.145515775680542,0.011270277745019885,0.005633926391601563,0.00022427191104558533,6,2,5,50,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.0815412242687823,-0.04327792338867842,-0.036352858533548416,-0.060156307517600816,-0.008934054978276151,-0.04605247373737722,0.024240161787811063,31
0.31197805404663087,0.04072633884389293,0.009648513793945313,0.0011901685957282264,6,2,5,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.073411019284924,-0.05293687575466155,-0.035893229257664805,-0.06213644659015993,-0.010495559453054915,-0.04697462606809304,0.021990142180339893,35
0.5562897682189941,0.015389020283811441,0.01419672966003418,0.0008491662204990348,6,2,5,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.064724012113065,-0.0545326980001255,-0.03600977745131284,-0.0644823715631615,-0.018002963694410123,-0.04755036456441499,0.01809206489279849,36
0.29923787117004397,0.004927979740199839,0.006655550003051758,0.0002396787053404681,,1,2,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.09707964761920218,-0.10030575022235078,-0.09909006053324676,-0.13647843362660428,-0.025910600179572363,-0.09177289843619527,0.036030373897464954,46
0.6191672325134278,0.04407113664122096,0.012317085266113281,0.0012465686222136003,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.07878973158457714,-0.1302798223858268,-0.08903550273846994,-0.10459508607463208,-0.020112522700604263,-0.08456253309682205,0.036601940531973916,37
1.160034704208374,0.021979089254788742,0.017992496490478516,0.0007559338886988625,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0678885915904699,-0.14153682760426478,-0.08105703671162678,-0.11696880961589717,-0.035465430635680084,-0.08858333923158775,0.03719203377856197,39
0.2601907730102539,0.02625606428997406,0.006307125091552734,0.0006022531836595,,1,5,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.10147011246881843,-0.1041994023170214,-0.10303691949261329,-0.1433754081725398,-0.032185784718806065,-0.0968535254339598,0.035943598617446906,48
0.5051357269287109,0.038869990047464456,0.01042017936706543,0.0015912372804870519,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.09693378936341923,-0.12457375070191623,-0.08543087980751474,-0.1090526290425815,-0.029684704047544752,-0.08913515059259529,0.032439162469604356,41
0.9577049732208252,0.02311296145399308,0.015877389907836915,0.003389673382764508,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.08007581171610645,-0.13581647446874023,-0.0760973886440266,-0.11746355838747102,-0.04116190834115985,-0.09012302831150083,0.03325733604697251,42
0.2324521064758301,0.0014640678723371373,0.006097221374511718,0.00020222790368459683,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.11393281935345145,-0.10567882934433603,-0.08332143648558454,-0.1279255053827133,-0.023928978975666038,-0.09095751390835027,0.03650300906977015,44
0.5055025100708008,0.020715264583519046,0.00995492935180664,0.0005590987357552459,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.10784714689077246,-0.11915734214823037,-0.07152525403983434,-0.10884418493132908,-0.01746530438028726,-0.0849678464780907,0.03741593249035128,38
0.8699708938598633,0.07781383977253375,0.01488356590270996,0.003515602037002776,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.09037187032176597,-0.1329780380013319,-0.0743738570970005,-0.11851935311609263,-0.04106269348316194,-0.09146116240387059,0.03252372940926677,45
0.23138117790222168,0.0075809373775977285,0.00609588623046875,0.00019719047069330934,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.11653029733167286,-0.11164177391768804,-0.0911692364256187,-0.13021621802589833,-0.030686012858579748,-0.09604870771189153,0.03500328300782645,47
0.45045981407165525,0.011839112641680432,0.009804058074951171,0.000836040472836691,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.10863174459603142,-0.1227409977500753,-0.07718663960780181,-0.11526879228780773,-0.019375759488537536,-0.08864078674605076,0.03794826729393384,40
0.8078690052032471,0.028831097226104278,0.011349964141845702,0.0007871453338974502,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.08726980341681179,-0.13171782787225483,-0.08114922942764946,-0.11372103715307946,-0.03987215951886225,-0.09074601147773156,0.031301350145902504,43
